date,product_id,product_category,sales_qty,price,store_id,day_of_week,month,quarter,is_weekend,is_holiday,base_demand,price_change_pct,weather_event,weather_intensity,natural_disaster,disaster_severity,festival_event,festival_impact_level,economic_event,economic_impact_score,combined_event_count,is_pre_event,is_post_event,sales_lag_7d,sales_lag_30d,rolling_avg_7d,rolling_avg_30d
2024-07-24,SKU044,Medicine,92,139.88,STORE_001,2,7,3,0,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,93.0,75.0,98.14285714285714,90.36666666666666
2024-07-24,SKU045,Books,250,113.78,STORE_001,2,7,3,0,0,296,0.0,None,None,None,0,None,None,None,0,0,0,0,246.0,258.0,262.14285714285717,275.6
2024-07-24,SKU046,Home,248,162.74,STORE_001,2,7,3,0,0,232,0.0,None,None,None,0,None,None,None,0,0,0,0,190.0,200.0,215.71428571428572,215.6
2024-07-24,SKU047,Sports,147,450.81,STORE_001,2,7,3,0,0,162,0.0,None,None,None,0,None,None,None,0,0,0,0,162.0,126.0,142.0,151.43333333333334
2024-07-24,SKU048,Home,110,41.37,STORE_001,2,7,3,0,0,107,0.0,None,None,None,0,None,None,None,0,0,0,0,78.0,91.0,106.57142857142857,102.03333333333333
2024-07-24,SKU049,Medicine,110,298.34,STORE_001,2,7,3,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,98.0,82.0,108.57142857142857,103.33333333333333
2024-07-24,SKU050,Electronics,86,43.03,STORE_001,2,7,3,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,107.0,91.0,98.28571428571429,104.76666666666667
2024-07-25,SKU001,Clothing,49,373.36,STORE_001,3,7,3,0,0,56,0.0,None,None,None,0,None,None,None,0,0,0,0,41.0,57.0,49.57142857142857,52.6
2024-07-25,SKU002,Food,195,60.22,STORE_001,3,7,3,0,0,238,0.0,None,None,None,0,None,None,None,0,0,0,0,171.0,251.0,223.85714285714286,227.53333333333333
2024-07-25,SKU003,Medicine,61,299.34,STORE_001,3,7,3,0,0,72,0.0,None,None,None,0,None,None,None,0,0,0,0,87.0,56.0,65.71428571428571,67.6
2024-07-25,SKU004,Clothing,111,124.0,STORE_001,3,7,3,0,0,105,0.0,None,None,None,0,None,None,None,0,0,0,0,78.0,80.0,103.28571428571429,98.36666666666666
2024-07-25,SKU005,Medicine,74,360.85,STORE_001,3,7,3,0,0,100,0.0,None,None,None,0,None,None,None,0,0,0,0,102.0,105.0,90.71428571428571,96.93333333333334
2024-07-25,SKU006,Books,104,230.11,STORE_001,3,7,3,0,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,97.0,87.0,98.28571428571429,100.2
2024-07-25,SKU007,Electronics,236,404.85,STORE_001,3,7,3,0,0,244,0.0,None,None,None,0,None,None,None,0,0,0,0,207.0,198.0,234.85714285714286,232.0
2024-07-25,SKU008,Sports,95,86.18,STORE_001,3,7,3,0,0,121,0.0,None,None,None,0,None,None,None,0,0,0,0,97.0,126.0,114.42857142857143,114.23333333333333
2024-07-25,SKU009,Sports,75,55.45,STORE_001,3,7,3,0,0,76,0.0,None,None,None,0,None,None,None,0,0,0,0,78.0,62.0,75.57142857142857,74.06666666666666
2024-07-25,SKU010,Sports,191,139.62,STORE_001,3,7,3,0,0,204,0.0,None,None,None,0,None,None,None,0,0,0,0,152.0,174.0,196.85714285714286,189.43333333333334
2024-07-25,SKU011,Toys,169,71.16,STORE_001,3,7,3,0,0,187,0.0,None,None,None,0,None,None,None,0,0,0,0,147.0,164.0,180.28571428571428,177.26666666666668
2024-07-25,SKU012,Clothing,172,153.66,STORE_001,3,7,3,0,0,191,0.0,None,None,None,0,None,None,None,0,0,0,0,179.0,195.0,175.42857142857142,179.26666666666668
2024-07-25,SKU013,Sports,149,104.22,STORE_001,3,7,3,0,0,197,0.0,None,None,None,0,None,None,None,0,0,0,0,177.0,179.0,183.14285714285714,189.43333333333334
2024-07-25,SKU014,Home,199,151.8,STORE_001,3,7,3,0,0,247,0.0,None,None,None,0,None,None,None,0,0,0,0,226.0,221.0,229.85714285714286,230.13333333333333
2024-07-25,SKU015,Home,211,59.49,STORE_001,3,7,3,0,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,204.0,227.0,244.14285714285714,248.86666666666667
2024-07-25,SKU016,Sports,66,191.39,STORE_001,3,7,3,0,0,91,0.0,None,None,None,0,None,None,None,0,0,0,0,80.0,68.0,81.57142857142857,85.56666666666666
2024-07-25,SKU017,Beauty,224,468.96,STORE_001,3,7,3,0,0,229,0.0,None,None,None,0,None,None,None,0,0,0,0,230.0,235.0,231.42857142857142,215.7
2024-07-25,SKU018,Stationery,200,93.86,STORE_001,3,7,3,0,0,212,0.0,None,None,None,0,None,None,None,0,0,0,0,180.0,152.0,199.57142857142858,200.86666666666667
2024-07-25,SKU019,Food,148,195.93,STORE_001,3,7,3,0,0,168,0.0,None,None,None,0,None,None,None,0,0,0,0,128.0,128.0,153.14285714285714,151.33333333333334
2024-07-25,SKU020,Medicine,87,345.46,STORE_001,3,7,3,0,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,141.0,79.0,99.14285714285714,98.93333333333334
2024-07-25,SKU021,Electronics,81,412.68,STORE_001,3,7,3,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,77.0,113.0,96.42857142857143,99.56666666666666
2024-07-25,SKU022,Books,93,39.07,STORE_001,3,7,3,0,0,118,-7.91,None,None,None,0,None,None,None,0,0,0,0,109.0,95.0,111.28571428571429,112.83333333333333
2024-07-25,SKU023,Stationery,280,361.78,STORE_001,3,7,3,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,276.0,211.0,250.71428571428572,254.63333333333333
2024-07-25,SKU024,Toys,161,443.49,STORE_001,3,7,3,0,0,151,0.0,None,None,None,0,None,None,None,0,0,0,0,126.0,135.0,144.71428571428572,146.3
2024-07-25,SKU025,Food,87,81.84,STORE_001,3,7,3,0,0,117,4.36,None,None,None,0,None,None,None,0,0,0,0,106.0,95.0,108.42857142857143,108.2
2024-07-25,SKU026,Medicine,123,376.04,STORE_001,3,7,3,0,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,176.0,115.0,111.57142857142857,113.73333333333333
2024-07-25,SKU027,Stationery,114,187.38,STORE_001,3,7,3,0,0,152,0.0,None,None,None,0,None,None,None,0,0,0,0,159.0,139.0,141.42857142857142,146.6
2024-07-25,SKU028,Food,139,251.82,STORE_001,3,7,3,0,0,180,0.0,None,None,None,0,None,None,None,0,0,0,0,139.0,150.0,172.14285714285714,167.76666666666668
2024-07-25,SKU029,Clothing,92,317.45,STORE_001,3,7,3,0,0,89,0.0,None,None,None,0,None,None,None,0,0,0,0,85.0,69.0,86.42857142857143,87.26666666666667
2024-07-25,SKU030,Books,205,41.13,STORE_001,3,7,3,0,0,202,0.0,None,None,None,0,None,None,None,0,0,0,0,174.0,157.0,196.42857142857142,191.86666666666667
2024-07-25,SKU031,Toys,160,133.19,STORE_001,3,7,3,0,0,185,0.0,None,None,None,0,None,None,None,0,0,0,0,195.0,142.0,178.85714285714286,176.7
2024-07-25,SKU032,Electronics,228,363.15,STORE_001,3,7,3,0,0,224,0.0,None,None,None,0,None,None,None,0,0,0,0,180.0,169.0,217.85714285714286,204.83333333333334
2024-07-25,SKU033,Medicine,255,140.74,STORE_001,3,7,3,0,0,242,0.0,None,None,None,0,None,None,None,0,0,0,0,344.0,218.0,230.0,227.36666666666667
2024-07-25,SKU034,Clothing,110,223.03,STORE_001,3,7,3,0,0,125,0.0,None,None,None,0,None,None,None,0,0,0,0,120.0,117.0,113.0,112.9
2024-07-25,SKU035,Beauty,284,255.29,STORE_001,3,7,3,0,0,298,0.0,None,None,None,0,None,None,None,0,0,0,0,318.0,220.0,268.85714285714283,279.23333333333335
2024-07-25,SKU036,Clothing,257,316.4,STORE_001,3,7,3,0,0,272,0.0,None,None,None,0,None,None,None,0,0,0,0,260.0,247.0,252.42857142857142,253.53333333333333
2024-07-25,SKU037,Medicine,149,107.47,STORE_001,3,7,3,0,0,205,0.0,None,None,None,0,None,None,None,0,0,0,0,207.0,174.0,186.42857142857142,185.66666666666666
2024-07-25,SKU038,Food,146,477.21,STORE_001,3,7,3,0,0,188,0.0,None,None,None,0,None,None,None,0,0,0,0,146.0,152.0,162.57142857142858,177.4
2024-07-25,SKU039,Electronics,206,170.96,STORE_001,3,7,3,0,0,203,1.25,None,None,None,0,None,None,None,0,0,0,0,152.0,165.0,192.71428571428572,186.76666666666668
2024-07-25,SKU040,Sports,275,492.81,STORE_001,3,7,3,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,225.0,233.0,253.28571428571428,257.73333333333335
2024-07-25,SKU041,Home,53,128.03,STORE_001,3,7,3,0,0,64,0.0,None,None,None,0,None,None,None,0,0,0,0,59.0,63.0,56.42857142857143,58.63333333333333
2024-07-25,SKU042,Clothing,71,368.63,STORE_001,3,7,3,0,0,71,0.0,None,None,None,0,None,None,None,0,0,0,0,69.0,73.0,67.57142857142857,65.86666666666666
2024-07-25,SKU043,Medicine,233,76.39,STORE_001,3,7,3,0,0,246,6.66,None,None,None,0,None,None,None,0,0,0,0,299.0,252.0,229.57142857142858,241.03333333333333
2024-07-25,SKU044,Medicine,75,139.88,STORE_001,3,7,3,0,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,135.0,93.0,89.57142857142857,89.76666666666667
2024-07-25,SKU045,Books,260,113.78,STORE_001,3,7,3,0,0,296,0.0,None,None,None,0,None,None,None,0,0,0,0,263.0,225.0,261.7142857142857,276.76666666666665
2024-07-25,SKU046,Home,188,162.74,STORE_001,3,7,3,0,0,232,0.0,None,None,None,0,None,None,None,0,0,0,0,168.0,225.0,218.57142857142858,214.36666666666667
2024-07-25,SKU047,Sports,142,450.81,STORE_001,3,7,3,0,0,162,0.0,None,None,None,0,None,None,None,0,0,0,0,169.0,143.0,138.14285714285714,151.4
2024-07-25,SKU048,Home,89,41.37,STORE_001,3,7,3,0,0,107,0.0,None,None,None,0,None,None,None,0,0,0,0,109.0,109.0,103.71428571428571,101.36666666666666
2024-07-25,SKU049,Medicine,80,298.34,STORE_001,3,7,3,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,136.0,79.0,100.57142857142857,103.36666666666666
2024-07-25,SKU050,Electronics,111,43.03,STORE_001,3,7,3,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,99.0,97.0,100.0,105.23333333333333
2024-07-26,SKU001,Clothing,54,373.36,STORE_001,4,7,3,0,0,56,0.0,None,None,None,0,None,None,None,0,0,0,0,41.0,51.0,51.42857142857143,52.7
2024-07-26,SKU002,Food,235,60.22,STORE_001,4,7,3,0,0,238,0.0,None,None,None,0,None,None,None,0,0,0,0,255.0,246.0,221.0,227.16666666666666
2024-07-26,SKU003,Medicine,53,299.34,STORE_001,4,7,3,0,0,72,0.0,None,None,None,0,None,None,None,0,0,0,0,67.0,73.0,63.714285714285715,66.93333333333334
2024-07-26,SKU004,Clothing,87,124.0,STORE_001,4,7,3,0,0,105,0.0,None,None,None,0,None,None,None,0,0,0,0,96.0,98.0,102.0,98.0
2024-07-26,SKU005,Medicine,92,360.85,STORE_001,4,7,3,0,0,100,0.0,None,None,None,0,None,None,None,0,0,0,0,96.0,105.0,90.14285714285714,96.5
2024-07-26,SKU006,Books,95,230.11,STORE_001,4,7,3,0,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,87.0,95.0,99.42857142857143,100.2
2024-07-26,SKU007,Electronics,238,404.85,STORE_001,4,7,3,0,0,244,0.0,None,None,None,0,None,None,None,0,0,0,0,183.0,247.0,242.71428571428572,231.7
2024-07-26,SKU008,Sports,104,86.18,STORE_001,4,7,3,0,0,121,0.0,None,None,None,0,None,None,None,0,0,0,0,126.0,102.0,111.28571428571429,114.3
2024-07-26,SKU009,Sports,68,55.45,STORE_001,4,7,3,0,0,76,0.0,None,None,None,0,None,None,None,0,0,0,0,65.0,69.0,76.0,74.03333333333333
2024-07-26,SKU010,Sports,179,139.62,STORE_001,4,7,3,0,0,204,0.0,None,None,None,0,None,None,None,0,0,0,0,187.0,167.0,195.71428571428572,189.83333333333334
2024-07-26,SKU011,Toys,136,71.16,STORE_001,4,7,3,0,0,187,0.0,None,None,None,0,None,None,None,0,0,0,0,157.0,147.0,177.28571428571428,176.9
2024-07-26,SKU012,Clothing,138,153.66,STORE_001,4,7,3,0,0,191,0.0,None,None,None,0,None,None,None,0,0,0,0,154.0,159.0,173.14285714285714,178.56666666666666
2024-07-26,SKU013,Sports,147,104.22,STORE_001,4,7,3,0,0,197,0.0,None,None,None,0,None,None,None,0,0,0,0,149.0,190.0,182.85714285714286,188.0
2024-07-26,SKU014,Home,213,151.8,STORE_001,4,7,3,0,0,247,0.0,None,None,None,0,None,None,None,0,0,0,0,180.0,251.0,234.57142857142858,228.86666666666667
2024-07-26,SKU015,Home,206,59.49,STORE_001,4,7,3,0,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,273.0,227.0,234.57142857142858,248.16666666666666
2024-07-26,SKU016,Sports,87,201.9,STORE_001,4,7,3,0,0,91,5.49,None,None,None,0,None,None,None,0,0,0,0,70.0,92.0,84.0,85.4
2024-07-26,SKU017,Beauty,225,468.96,STORE_001,4,7,3,0,0,229,0.0,None,None,None,0,None,None,None,0,0,0,0,239.0,169.0,229.42857142857142,217.56666666666666
2024-07-26,SKU018,Stationery,214,101.23,STORE_001,4,7,3,0,0,212,7.85,None,None,None,0,None,None,None,0,0,0,0,188.0,218.0,203.28571428571428,200.73333333333332
2024-07-26,SKU019,Food,160,195.93,STORE_001,4,7,3,0,0,168,0.0,None,None,None,0,None,None,None,0,0,0,0,142.0,162.0,155.71428571428572,151.26666666666668
2024-07-26,SKU020,Medicine,100,345.46,STORE_001,4,7,3,0,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,94.0,86.0,100.0,99.4
2024-07-26,SKU021,Electronics,108,425.1,STORE_001,4,7,3,0,0,108,3.01,None,None,None,0,None,None,None,0,0,0,0,108.0,81.0,96.42857142857143,100.46666666666667
2024-07-26,SKU022,Books,119,44.48,STORE_001,4,7,3,0,0,118,4.83,None,None,None,0,None,None,None,0,0,0,0,113.0,116.0,112.14285714285714,112.93333333333334
2024-07-26,SKU023,Stationery,197,361.78,STORE_001,4,7,3,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,210.0,255.0,248.85714285714286,252.7
2024-07-26,SKU024,Toys,147,443.49,STORE_001,4,7,3,0,0,151,0.0,None,None,None,0,None,None,None,0,0,0,0,119.0,159.0,148.71428571428572,145.9
2024-07-26,SKU025,Food,109,78.42,STORE_001,4,7,3,0,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,86.0,93.0,111.71428571428571,108.73333333333333
2024-07-26,SKU026,Medicine,86,376.04,STORE_001,4,7,3,0,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,87.0,89.0,111.42857142857143,113.63333333333334
2024-07-26,SKU027,Stationery,121,187.38,STORE_001,4,7,3,0,0,152,0.0,None,None,None,0,None,None,None,0,0,0,0,127.0,123.0,140.57142857142858,146.53333333333333
2024-07-26,SKU028,Food,167,251.82,STORE_001,4,7,3,0,0,180,0.0,None,None,None,0,None,None,None,0,0,0,0,147.0,181.0,175.0,167.3
2024-07-26,SKU029,Clothing,81,317.45,STORE_001,4,7,3,0,0,89,0.0,None,None,None,0,None,None,None,0,0,0,0,79.0,93.0,86.71428571428571,86.86666666666666
2024-07-26,SKU030,Books,161,41.13,STORE_001,4,7,3,0,0,202,0.0,None,None,None,0,None,None,None,0,0,0,0,175.0,188.0,194.42857142857142,190.96666666666667
2024-07-26,SKU031,Toys,167,133.19,STORE_001,4,7,3,0,0,185,0.0,None,None,None,0,None,None,None,0,0,0,0,145.0,136.0,182.0,177.73333333333332
2024-07-26,SKU032,Electronics,196,363.15,STORE_001,4,7,3,0,0,224,0.0,None,None,None,0,None,None,None,0,0,0,0,222.0,188.0,214.14285714285714,205.1
2024-07-26,SKU033,Medicine,252,140.74,STORE_001,4,7,3,0,0,242,0.0,None,None,None,0,None,None,None,0,0,0,0,174.0,175.0,241.14285714285714,229.93333333333334
2024-07-26,SKU034,Clothing,100,223.03,STORE_001,4,7,3,0,0,125,0.0,None,None,None,0,None,None,None,0,0,0,0,90.0,127.0,114.42857142857143,112.0
2024-07-26,SKU035,Beauty,259,255.29,STORE_001,4,7,3,0,0,298,0.0,None,None,None,0,None,None,None,0,0,0,0,222.0,251.0,274.14285714285717,279.5
2024-07-26,SKU036,Clothing,245,316.4,STORE_001,4,7,3,0,0,272,0.0,None,None,None,0,None,None,None,0,0,0,0,197.0,254.0,259.2857142857143,253.23333333333332
2024-07-26,SKU037,Medicine,185,107.47,STORE_001,4,7,3,0,0,205,0.0,None,None,None,0,None,None,None,0,0,0,0,207.0,169.0,183.28571428571428,186.2
2024-07-26,SKU038,Food,150,477.21,STORE_001,4,7,3,0,0,188,0.0,None,None,None,0,None,None,None,0,0,0,0,135.0,179.0,164.71428571428572,176.43333333333334
2024-07-26,SKU039,Electronics,170,168.84,STORE_001,4,7,3,0,0,203,0.0,None,None,None,0,None,None,None,0,0,0,0,183.0,199.0,190.85714285714286,185.8
2024-07-26,SKU040,Sports,198,492.81,STORE_001,4,7,3,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,202.0,248.0,252.71428571428572,256.06666666666666
2024-07-26,SKU041,Home,51,128.03,STORE_001,4,7,3,0,0,64,0.0,None,None,None,0,None,None,None,0,0,0,0,55.0,67.0,55.857142857142854,58.1
2024-07-26,SKU042,Clothing,55,368.63,STORE_001,4,7,3,0,0,71,0.0,None,None,None,0,None,None,None,0,0,0,0,72.0,66.0,65.14285714285714,65.5
2024-07-26,SKU043,Medicine,256,71.62,STORE_001,4,7,3,0,0,246,0.0,None,None,None,0,None,None,None,0,0,0,0,188.0,209.0,239.28571428571428,242.6
2024-07-26,SKU044,Medicine,76,139.88,STORE_001,4,7,3,0,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,87.0,96.0,88.0,89.1
2024-07-26,SKU045,Books,217,113.78,STORE_001,4,7,3,0,0,296,0.0,None,None,None,0,None,None,None,0,0,0,0,258.0,295.0,255.85714285714286,274.1666666666667
2024-07-26,SKU046,Home,193,162.74,STORE_001,4,7,3,0,0,232,0.0,None,None,None,0,None,None,None,0,0,0,0,219.0,220.0,214.85714285714286,213.46666666666667
2024-07-26,SKU047,Sports,118,450.81,STORE_001,4,7,3,0,0,162,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,160.0,138.28571428571428,150.0
2024-07-26,SKU048,Home,80,41.37,STORE_001,4,7,3,0,0,107,0.0,None,None,None,0,None,None,None,0,0,0,0,78.0,97.0,104.0,100.8
2024-07-26,SKU049,Medicine,101,298.34,STORE_001,4,7,3,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,84.0,100.0,103.0,103.4
2024-07-26,SKU050,Electronics,86,43.03,STORE_001,4,7,3,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,86.0,80.0,100.0,105.43333333333334
2024-07-27,SKU001,Clothing,68,373.36,STORE_001,5,7,3,1,0,56,0.0,None,None,None,0,None,None,None,0,0,0,0,48.0,49.0,54.285714285714285,53.333333333333336
2024-07-27,SKU002,Food,237,60.22,STORE_001,5,7,3,1,0,238,0.0,None,None,None,0,None,None,None,0,0,0,0,221.0,227.0,223.28571428571428,227.5
2024-07-27,SKU003,Medicine,78,299.34,STORE_001,5,7,3,1,0,72,0.0,None,None,None,0,None,None,None,0,0,0,0,91.0,68.0,61.857142857142854,67.26666666666667
2024-07-27,SKU004,Clothing,94,132.22,STORE_001,5,7,3,1,0,105,6.63,None,None,None,0,None,None,None,0,0,0,0,116.0,95.0,98.85714285714286,97.96666666666667
2024-07-27,SKU005,Medicine,127,360.85,STORE_001,5,7,3,1,0,100,0.0,None,None,None,0,None,None,None,0,0,0,0,102.0,93.0,93.71428571428571,97.63333333333334
2024-07-27,SKU006,Books,123,230.11,STORE_001,5,7,3,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,110.0,100.28571428571429,100.63333333333334
2024-07-27,SKU007,Electronics,309,404.85,STORE_001,5,7,3,1,0,244,0.0,None,None,None,0,None,None,None,0,0,0,0,312.0,257.0,242.28571428571428,233.43333333333334
2024-07-27,SKU008,Sports,146,86.18,STORE_001,5,7,3,1,0,121,0.0,None,None,None,0,None,None,None,0,0,0,0,132.0,110.0,113.28571428571429,115.5
2024-07-27,SKU009,Sports,72,55.45,STORE_001,5,7,3,1,0,76,0.0,None,None,None,0,None,None,None,0,0,0,0,80.0,61.0,74.85714285714286,74.4
2024-07-27,SKU010,Sports,215,139.62,STORE_001,5,7,3,1,0,204,0.0,None,None,None,0,None,None,None,0,0,0,0,259.0,154.0,189.42857142857142,191.86666666666667
2024-07-27,SKU011,Toys,222,71.16,STORE_001,5,7,3,1,0,187,0.0,None,None,None,0,None,None,None,0,0,0,0,215.0,196.0,178.28571428571428,177.76666666666668
2024-07-27,SKU012,Clothing,229,153.66,STORE_001,5,7,3,1,0,191,0.0,None,None,None,0,None,None,None,0,0,0,0,187.0,189.0,179.14285714285714,179.9
2024-07-27,SKU013,Sports,233,104.22,STORE_001,5,7,3,1,0,197,0.0,None,None,None,0,None,None,None,0,0,0,0,251.0,212.0,180.28571428571428,188.7
2024-07-27,SKU014,Home,260,151.8,STORE_001,5,7,3,1,0,247,0.0,None,None,None,0,None,None,None,0,0,0,0,272.0,187.0,232.85714285714286,231.3
2024-07-27,SKU015,Home,306,59.49,STORE_001,5,7,3,1,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,315.0,216.0,233.28571428571428,251.16666666666666
2024-07-27,SKU016,Sports,112,191.39,STORE_001,5,7,3,1,0,91,0.0,None,None,None,0,None,None,None,0,0,0,0,87.0,76.0,87.57142857142857,86.6
2024-07-27,SKU017,Beauty,261,468.96,STORE_001,5,7,3,1,0,229,0.0,None,None,None,0,None,None,None,0,0,0,0,260.0,209.0,229.57142857142858,219.3
2024-07-27,SKU018,Stationery,254,93.86,STORE_001,5,7,3,1,0,212,0.0,None,None,None,0,None,None,None,0,0,0,0,233.0,196.0,206.28571428571428,202.66666666666666
2024-07-27,SKU019,Food,176,195.93,STORE_001,5,7,3,1,0,168,0.0,None,None,None,0,None,None,None,0,0,0,0,190.0,180.0,153.71428571428572,151.13333333333333
2024-07-27,SKU020,Medicine,110,345.46,STORE_001,5,7,3,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,104.0,79.0,100.85714285714286,100.43333333333334
2024-07-27,SKU021,Electronics,131,424.39,STORE_001,5,7,3,1,0,108,2.84,None,None,None,0,None,None,None,0,0,0,0,106.0,90.0,100.0,101.83333333333333
2024-07-27,SKU022,Books,113,42.43,STORE_001,5,7,3,1,0,118,0.0,None,None,None,0,None,None,None,0,0,0,0,151.0,116.0,106.71428571428571,112.83333333333333
2024-07-27,SKU023,Stationery,322,361.78,STORE_001,5,7,3,1,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,256.0,287.0,258.2857142857143,253.86666666666667
2024-07-27,SKU024,Toys,149,412.27,STORE_001,5,7,3,1,0,151,-7.04,None,None,None,0,None,None,None,0,0,0,0,154.0,147.0,148.0,145.96666666666667
2024-07-27,SKU025,Food,148,78.42,STORE_001,5,7,3,1,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,132.0,91.0,114.0,110.63333333333334
2024-07-27,SKU026,Medicine,125,376.04,STORE_001,5,7,3,1,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,120.0,103.0,112.14285714285714,114.36666666666666
2024-07-27,SKU027,Stationery,164,187.38,STORE_001,5,7,3,1,0,152,0.0,None,None,None,0,None,None,None,0,0,0,0,184.0,140.0,137.71428571428572,147.33333333333334
2024-07-27,SKU028,Food,164,251.82,STORE_001,5,7,3,1,0,180,0.0,None,None,None,0,None,None,None,0,0,0,0,188.0,157.0,171.57142857142858,167.53333333333333
2024-07-27,SKU029,Clothing,96,317.45,STORE_001,5,7,3,1,0,89,0.0,None,None,None,0,None,None,None,0,0,0,0,97.0,90.0,86.57142857142857,87.06666666666666
2024-07-27,SKU030,Books,254,41.13,STORE_001,5,7,3,1,0,202,0.0,None,None,None,0,None,None,None,0,0,0,0,213.0,191.0,200.28571428571428,193.06666666666666
2024-07-27,SKU031,Toys,216,133.19,STORE_001,5,7,3,1,0,185,0.0,None,None,None,0,None,None,None,0,0,0,0,220.0,182.0,181.42857142857142,178.86666666666667
2024-07-27,SKU032,Electronics,236,363.15,STORE_001,5,7,3,1,0,224,0.0,None,None,None,0,None,None,None,0,0,0,0,232.0,162.0,214.71428571428572,207.56666666666666
2024-07-27,SKU033,Medicine,250,140.74,STORE_001,5,7,3,1,0,242,0.0,None,None,None,0,None,None,None,0,0,0,0,246.0,257.0,241.71428571428572,229.7
2024-07-27,SKU034,Clothing,148,223.03,STORE_001,5,7,3,1,0,125,0.0,None,None,None,0,None,None,None,0,0,0,0,127.0,104.0,117.42857142857143,113.46666666666667
2024-07-27,SKU035,Beauty,275,255.29,STORE_001,5,7,3,1,0,298,0.0,None,None,None,0,None,None,None,0,0,0,0,266.0,256.0,275.42857142857144,280.1333333333333
2024-07-27,SKU036,Clothing,273,316.4,STORE_001,5,7,3,1,0,272,0.0,None,None,None,0,None,None,None,0,0,0,0,315.0,207.0,253.28571428571428,255.43333333333334
2024-07-27,SKU037,Medicine,239,107.47,STORE_001,5,7,3,1,0,205,0.0,None,None,None,0,None,None,None,0,0,0,0,241.0,205.0,183.0,187.33333333333334
2024-07-27,SKU038,Food,175,477.21,STORE_001,5,7,3,1,0,188,0.0,None,None,None,0,None,None,None,0,0,0,0,196.0,193.0,161.71428571428572,175.83333333333334
2024-07-27,SKU039,Electronics,195,168.84,STORE_001,5,7,3,1,0,203,0.0,None,None,None,0,None,None,None,0,0,0,0,203.0,188.0,189.71428571428572,186.03333333333333
2024-07-27,SKU040,Sports,281,492.81,STORE_001,5,7,3,1,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,304.0,210.0,249.42857142857142,258.43333333333334
2024-07-27,SKU041,Home,65,128.03,STORE_001,5,7,3,1,0,64,0.0,None,None,None,0,None,None,None,0,0,0,0,60.0,54.0,56.57142857142857,58.46666666666667
2024-07-27,SKU042,Clothing,80,368.63,STORE_001,5,7,3,1,0,71,0.0,None,None,None,0,None,None,None,0,0,0,0,67.0,62.0,67.0,66.1
2024-07-27,SKU043,Medicine,238,71.62,STORE_001,5,7,3,1,0,246,0.0,None,None,None,0,None,None,None,0,0,0,0,245.0,238.0,238.28571428571428,242.6
2024-07-27,SKU044,Medicine,94,139.88,STORE_001,5,7,3,1,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,81.0,83.0,89.85714285714286,89.46666666666667
2024-07-27,SKU045,Books,372,113.78,STORE_001,5,7,3,1,0,296,0.0,None,None,None,0,None,None,None,0,0,0,0,289.0,266.0,267.7142857142857,277.7
2024-07-27,SKU046,Home,280,162.74,STORE_001,5,7,3,1,0,232,0.0,None,None,None,0,None,None,None,0,0,0,0,221.0,190.0,223.28571428571428,216.46666666666667
2024-07-27,SKU047,Sports,189,450.81,STORE_001,5,7,3,1,0,162,0.0,None,None,None,0,None,None,None,0,0,0,0,162.0,129.0,142.14285714285714,152.0
2024-07-27,SKU048,Home,126,41.37,STORE_001,5,7,3,1,0,107,0.0,None,None,None,0,None,None,None,0,0,0,0,134.0,92.0,102.85714285714286,101.93333333333334
2024-07-27,SKU049,Medicine,122,298.34,STORE_001,5,7,3,1,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,114.0,105.0,103.66666666666667
